ts;kafka_ts;signal_timestamp;signal_oem_timestamp;final_ts
2025-02-11T14:00:24.203Z;11.02.2025 17:00;2025-02-11 17:00:24.000;2025-02-11 17:00:24.000;
2025-02-01T15:34:34.643Z;1.02.2025 18:34;2025-02-01 18:34:30.000;2025-02-01 18:34:30.000;
2025-02-26T09:16:10.418Z;26.02.2025 12:16;2025-02-26 12:16:09.000;2025-02-26 12:16:09.000;
2025-02-08T07:50:50.375Z;8.02.2025 10:50;2025-02-08 10:50:33.000;2025-02-08 10:50:33.000;
2025-02-21T08:32:24.095Z;21.02.2025 11:33;2025-02-21 11:32:23.000;2025-02-21 11:32:23.000;
2025-02-16T06:30:45.113Z;16.02.2025 09:30;2025-02-16 09:30:45.000;2025-02-16 09:30:45.000;
2025-02-22T19:22:35.941Z;22.02.2025 22:22;2025-02-22 22:22:35.000;2025-02-22 22:22:35.000;
2025-02-20T10:12:45.876Z;20.02.2025 13:12;20.02.2025 13:12;2025-02-20 13:12:46.000;
2025-02-26T09:22:33.487Z;26.02.2025 12:22;2025-02-26 12:22:33.000;2025-02-26 12:22:33.000;
2025-02-04T08:20:11.512Z;2025-02-04 11:20:14.024;2025-02-04 11:20:11.000;2025-02-04 11:20:11.000;
2025-02-26T04:07:15.128Z;26.02.2025 07:07;2025-02-26 07:04:36.000;2025-02-26 07:04:36.000;
2025-02-05T19:52:12.364Z;5.02.2025 22:52;2025-02-05 22:52:04.000;2025-02-05 22:52:04.000;
2025-02-28T10:14:38.013Z;28.02.2025 13:14;2025-02-28 13:14:37.000;2025-02-28 13:14:37.000;
2025-02-03T09:55:18.768Z;3.02.2025 12:55;3.02.2025 12:55;2025-02-03 12:55:19.000;
2025-02-25T04:03:50.218Z;25.02.2025 07:03;2025-02-25 07:03:44.000;2025-02-25 07:03:44.000;
2025-02-09T05:34:22.773Z;9.02.2025 08:34;2025-02-09 08:34:22.000;2025-02-09 08:34:22.000;
2025-02-04T13:19:45.031Z;4.02.2025 16:55;2025-02-04 16:19:44.000;2025-02-04 16:19:44.000;
2025-02-02T11:50:12.249Z;2.02.2025 14:50;2025-02-02 14:50:11.000;2025-02-02 14:50:11.000;
2025-02-24T03:49:04.621Z;2025-02-24 06:49:05.046;2025-02-24 06:49:04.000;2025-02-24 06:49:04.000;
2025-02-01T04:33:15.499Z;1.02.2025 07:33;1.02.2025 07:33;2025-02-01 07:33:17.000;
2025-02-22T17:48:28.224Z;22.02.2025 20:48;2025-02-22 20:48:27.000;2025-02-22 20:48:27.000;
2025-02-24T10:32:26.402Z;24.02.2025 13:32;2025-02-24 13:32:26.000;2025-02-24 13:32:26.000;
2025-02-15T10:20:15.459Z;15.02.2025 13:20;2025-02-15 13:20:14.000;2025-02-15 13:20:14.000;
2025-02-12T07:19:47.006Z;12.02.2025 10:19;2025-02-12 10:19:46.000;2025-02-12 10:19:46.000;
2025-02-11T14:21:42.716Z;11.02.2025 17:21;2025-02-11 17:21:42.000;2025-02-11 17:21:42.000;
2025-02-10T21:34:06.634Z;2025-02-11 00:34:07.075;2025-02-11 00:34:05.000;2025-02-11 00:34:05.000;
2025-02-02T09:18:36.681Z;2.02.2025 12:18;2025-02-02 12:18:35.000;2025-02-02 12:18:35.000;
2025-02-27T09:09:20.701Z;27.02.2025 12:09;2025-02-27 12:09:19.000;2025-02-27 12:09:19.000;
2025-02-11T08:12:33.484Z;11.02.2025 11:12;2025-02-11 11:12:31.000;2025-02-11 11:12:31.000;
2025-02-17T07:32:25.355Z;17.02.2025 10:32;2025-02-17 10:32:24.000;2025-02-17 10:32:24.000;
2025-02-18T09:19:24.157Z;18.02.2025 12:19;2025-02-18 12:19:23.000;2025-02-18 12:19:23.000;
2025-02-11T08:46:17.717Z;11.02.2025 11:46;2025-02-11 11:46:15.000;2025-02-11 11:46:15.000;
2025-02-14T13:56:10.991Z;14.02.2025 16:56;2025-02-14 16:56:07.000;2025-02-14 16:56:07.000;
2025-02-01T11:31:42.982Z;1.02.2025 14:31;2025-02-01 14:31:43.000;2025-02-01 14:31:43.000;
2025-02-11T13:30:41.663Z;11.02.2025 16:30;2025-02-11 16:30:41.000;2025-02-11 16:30:41.000;
2025-02-20T12:46:48.217Z;20.02.2025 15:46;2025-02-20 15:46:48.000;2025-02-20 15:46:48.000;
2025-02-06T06:10:07.386Z;6.02.2025 09:26;2025-02-05 16:09:48.000;2025-02-05 16:09:48.000;
2025-02-24T07:00:07.303Z;24.02.2025 10:00;2025-02-24 10:00:06.000;2025-02-24 10:00:06.000;
2025-02-24T11:07:58.273Z;24.02.2025 14:07;2025-02-24 14:07:57.000;2025-02-24 14:07:57.000;
2025-02-21T22:58:48.558Z;22.02.2025 01:58;2025-02-22 01:58:48.000;2025-02-22 01:58:48.000;
2025-02-22T09:57:42.633Z;22.02.2025 12:57;2025-02-22 12:57:42.000;2025-02-22 12:57:42.000;
2025-02-12T16:04:29.493Z;12.02.2025 19:04;2025-02-12 19:04:29.000;2025-02-12 19:04:29.000;
2025-02-15T14:39:03.575Z;15.02.2025 17:39;2025-02-15 17:39:02.000;2025-02-15 17:39:02.000;
2025-02-06T02:18:45.825Z;6.02.2025 05:18;2025-02-06 05:18:45.000;2025-02-06 05:18:45.000;
2025-02-25T12:47:11.538Z;25.02.2025 15:47;2025-02-25 15:47:11.000;2025-02-25 15:47:11.000;
2025-02-07T09:18:25.067Z;7.02.2025 12:18;2025-02-07 12:18:25.000;2025-02-07 12:18:25.000;
2025-02-19T10:19:47.237Z;19.02.2025 13:19;2025-02-19 13:19:46.000;2025-02-19 13:19:46.000;
2025-02-23T12:32:02.173Z;23.02.2025 15:32;2025-02-23 15:32:01.000;2025-02-23 15:32:01.000;
2025-02-22T07:53:46.824Z;22.02.2025 10:53;2025-02-22 10:53:46.000;2025-02-22 10:53:46.000;
2025-02-09T12:10:27.955Z;9.02.2025 15:10;2025-02-09 15:10:27.000;2025-02-09 15:10:27.000;
2025-02-05T09:15:21.668Z;5.02.2025 12:15;5.02.2025 12:15;2025-02-05 12:15:22.000;
2025-02-15T23:55:29.118Z;16.02.2025 02:55;2025-02-16 02:55:28.000;2025-02-16 02:55:28.000;
2025-02-08T17:32:34.596Z;8.02.2025 20:32;2025-02-08 20:32:32.000;2025-02-08 20:32:32.000;
2025-02-23T11:14:32.819Z;23.02.2025 14:14;2025-02-23 14:14:32.000;2025-02-23 14:14:32.000;
2025-02-25T06:01:29.401Z;25.02.2025 09:01;2025-02-25 09:01:28.000;2025-02-25 09:01:28.000;
2025-02-21T08:17:28.797Z;21.02.2025 11:21;2025-02-21 11:17:28.000;2025-02-21 11:17:28.000;
2025-02-08T11:13:03.986Z;8.02.2025 14:13;2025-02-08 14:13:02.000;2025-02-08 14:13:02.000;
2025-02-08T17:17:10.914Z;2025-02-08 20:17:11.077;2025-02-08 20:16:53.000;2025-02-08 20:16:53.000;
2025-02-13T10:26:48.979Z;13.02.2025 13:26;2025-02-13 13:26:48.000;2025-02-13 13:26:48.000;
2025-02-01T20:34:37.368Z;1.02.2025 23:34;2025-02-01 23:34:37.000;2025-02-01 23:34:37.000;
2025-02-09T08:09:09.498Z;9.02.2025 11:09;2025-02-09 11:09:08.000;2025-02-09 11:09:08.000;
2025-02-14T07:14:30.185Z;14.02.2025 10:14;2025-02-14 10:14:29.000;2025-02-14 10:14:29.000;
2025-02-26T09:35:24.532Z;26.02.2025 12:35;2025-02-26 12:35:24.000;2025-02-26 12:35:24.000;
2025-02-12T20:08:33.501Z;12.02.2025 23:08;2025-02-12 23:08:32.000;2025-02-12 23:08:32.000;
2025-02-28T03:59:23.995Z;28.02.2025 06:59;2025-02-28 06:59:24.000;2025-02-28 06:59:24.000;
2025-02-18T09:11:16.635Z;18.02.2025 12:11;2025-02-18 12:11:16.000;2025-02-18 12:11:16.000;
2025-02-17T14:49:39.325Z;17.02.2025 17:49;2025-02-17 17:49:38.000;2025-02-17 17:49:38.000;
2025-02-24T10:22:37.971Z;24.02.2025 13:22;2025-02-24 13:22:38.000;2025-02-24 13:22:38.000;
2025-02-20T10:46:02.442Z;20.02.2025 13:46;2025-02-20 13:46:02.000;2025-02-20 13:46:02.000;
2025-02-19T08:17:37.677Z;19.02.2025 11:17;2025-02-19 11:17:36.000;2025-02-19 11:17:36.000;
2025-02-11T12:17:00.664Z;11.02.2025 15:17;2025-02-11 15:17:00.000;2025-02-11 15:17:00.000;
2025-02-19T09:06:17.100Z;19.02.2025 12:06;2025-02-19 12:06:16.000;2025-02-19 12:06:16.000;
2025-02-15T14:53:17.130Z;15.02.2025 17:53;2025-02-15 17:53:17.000;2025-02-15 17:53:17.000;
2025-02-21T14:56:53.727Z;21.02.2025 17:56;2025-02-21 17:56:53.000;2025-02-21 17:56:53.000;
2025-02-15T06:14:37.310Z;15.02.2025 09:14;2025-02-15 09:14:37.000;2025-02-15 09:14:37.000;
2025-02-06T11:07:38.588Z;2025-02-06 14:07:39.041;2025-02-06 14:07:38.000;2025-02-06 14:07:38.000;
2025-02-20T12:10:14.656Z;20.02.2025 15:10;2025-02-20 15:10:14.000;2025-02-20 15:10:14.000;
2025-02-13T07:31:34.435Z;13.02.2025 10:31;2025-02-13 10:31:33.000;2025-02-13 10:31:33.000;
2025-02-01T07:20:29.293Z;1.02.2025 10:20;2025-02-01 10:20:27.000;2025-02-01 10:20:27.000;
2025-02-13T07:51:17.962Z;2025-02-13 10:51:56.035;2025-02-13 10:51:16.000;2025-02-13 10:51:16.000;
2025-02-03T05:30:50.522Z;3.02.2025 09:29;2025-02-03 08:30:49.000;2025-02-03 08:30:49.000;
2025-02-14T17:15:17.148Z;14.02.2025 20:15;2025-02-14 20:15:15.000;2025-02-14 20:15:15.000;
2025-02-19T10:41:34.855Z;19.02.2025 13:42;2025-02-19 13:41:33.000;2025-02-19 13:41:33.000;
2025-02-21T12:37:35.798Z;21.02.2025 15:37;2025-02-21 15:37:35.000;2025-02-21 15:37:35.000;
2025-02-24T09:37:31.300Z;24.02.2025 12:37;2025-02-24 12:37:31.000;2025-02-24 12:37:31.000;
2025-02-04T16:41:02.947Z;4.02.2025 19:41;2025-02-04 19:41:01.000;2025-02-04 19:41:01.000;
2025-02-07T14:32:20.416Z;7.02.2025 17:32;2025-02-07 17:32:19.000;2025-02-07 17:32:19.000;
2025-02-03T17:19:59.318Z;3.02.2025 20:19;2025-02-03 20:19:58.000;2025-02-03 20:19:58.000;
2025-02-12T08:01:26.514Z;12.02.2025 11:01;2025-02-12 11:01:25.000;2025-02-12 11:01:25.000;
2025-02-27T13:18:45.124Z;27.02.2025 16:18;2025-02-27 16:18:44.000;2025-02-27 16:18:44.000;
2025-02-04T12:06:41.181Z;4.02.2025 15:06;2025-02-04 15:06:40.000;2025-02-04 15:06:40.000;
2025-02-12T07:13:01.175Z;12.02.2025 10:13;2025-02-12 10:13:00.000;2025-02-12 10:13:00.000;
2025-02-06T07:36:16.669Z;6.02.2025 10:36;2025-02-06 10:36:15.000;2025-02-06 10:36:15.000;
2025-02-15T06:12:53.135Z;15.02.2025 09:12;2025-02-15 09:12:53.000;2025-02-15 09:12:53.000;
2025-02-07T11:54:19.064Z;7.02.2025 14:54;2025-02-07 14:54:18.000;2025-02-07 14:54:18.000;
2025-02-17T18:48:31.772Z;17.02.2025 22:01;2025-02-17 19:11:48.000;2025-02-17 19:11:48.000;
2025-02-23T12:53:20.329Z;23.02.2025 15:53;2025-02-23 15:53:19.000;2025-02-23 15:53:19.000;
2025-02-05T07:59:58.095Z;5.02.2025 10:59;2025-02-05 10:59:56.000;2025-02-05 10:59:56.000;
2025-02-05T08:43:20.514Z;5.02.2025 11:43;2025-02-05 11:43:19.000;2025-02-05 11:43:19.000;
2025-02-23T09:32:09.056Z;23.02.2025 12:32;2025-02-23 12:32:07.000;2025-02-23 12:32:07.000;
2025-02-22T17:22:09.051Z;22.02.2025 20:22;2025-02-22 20:22:08.000;2025-02-22 20:22:08.000;
2025-02-05T06:30:24.967Z;5.02.2025 09:30;2025-02-05 09:30:24.000;2025-02-05 09:30:24.000;
2025-02-15T07:10:25.266Z;15.02.2025 10:10;2025-02-15 10:10:23.000;2025-02-15 10:10:23.000;
2025-02-03T08:31:51.344Z;3.02.2025 11:31;2025-02-03 11:31:36.000;2025-02-03 11:31:36.000;
2025-02-22T13:29:58.084Z;22.02.2025 16:29;2025-02-22 16:29:56.000;2025-02-22 16:29:56.000;
2025-02-18T07:55:40.985Z;18.02.2025 10:55;2025-02-18 10:55:40.000;2025-02-18 10:55:40.000;
2025-02-21T07:22:56.880Z;21.02.2025 10:23;21.02.2025 10:22;2025-02-21 10:22:57.000;
2025-02-17T15:36:57.341Z;17.02.2025 18:36;2025-02-17 18:36:56.000;2025-02-17 18:36:56.000;
2025-02-27T16:26:32.467Z;27.02.2025 19:26;2025-02-27 19:26:32.000;2025-02-27 19:26:32.000;
2025-02-14T07:33:22.010Z;14.02.2025 10:33;2025-02-14 10:33:19.000;2025-02-14 10:33:19.000;
2025-02-18T10:18:58.186Z;18.02.2025 13:18;2025-02-18 13:18:57.000;2025-02-18 13:18:57.000;
2025-02-04T13:31:23.844Z;4.02.2025 16:56;2025-02-04 16:31:23.000;2025-02-04 16:31:23.000;
2025-02-20T10:44:24.968Z;20.02.2025 13:44;2025-02-20 13:44:24.000;2025-02-20 13:44:24.000;
2025-02-04T13:48:08.409Z;2025-02-04 16:58:57.037;2025-02-04 16:48:07.000;2025-02-04 16:48:07.000;
2025-02-05T09:48:33.586Z;5.02.2025 12:48;2025-02-05 12:48:32.000;2025-02-05 12:48:32.000;
2025-02-18T14:41:06.969Z;18.02.2025 17:41;2025-02-18 17:41:07.000;2025-02-18 17:41:07.000;
2025-02-09T08:36:36.963Z;9.02.2025 11:36;2025-02-09 11:36:36.000;2025-02-09 11:36:36.000;
2025-02-28T13:36:55.837Z;2025-02-28 16:36:56.007;2025-02-28 16:36:55.000;2025-02-28 16:36:55.000;
2025-02-27T08:26:58.198Z;27.02.2025 11:26;2025-02-27 11:26:56.000;2025-02-27 11:26:56.000;
2025-02-12T03:21:58.660Z;12.02.2025 06:21;2025-02-12 06:21:58.000;2025-02-12 06:21:58.000;
2025-02-17T12:20:50.904Z;17.02.2025 15:20;2025-02-17 15:20:50.000;2025-02-17 15:20:50.000;
2025-02-24T10:51:33.562Z;24.02.2025 13:51;2025-02-24 13:51:32.000;2025-02-24 13:51:32.000;
2025-02-07T10:28:52.574Z;7.02.2025 13:28;2025-02-07 13:28:50.000;2025-02-07 13:28:50.000;
2025-02-28T13:49:45.454Z;28.02.2025 16:49;2025-02-28 16:49:45.000;2025-02-28 16:49:45.000;
2025-02-21T16:00:18.203Z;21.02.2025 19:00;2025-02-21 19:00:17.000;2025-02-21 19:00:17.000;
2025-02-11T14:59:38.347Z;11.02.2025 17:59;2025-02-11 17:59:37.000;2025-02-11 17:59:37.000;
2025-02-22T11:05:51.467Z;22.02.2025 14:05;2025-02-22 14:05:51.000;2025-02-22 14:05:51.000;
2025-02-18T13:09:37.784Z;18.02.2025 16:09;2025-02-18 16:09:37.000;2025-02-18 16:09:37.000;
2025-02-08T12:38:39.289Z;8.02.2025 15:38;2025-02-08 15:38:38.000;2025-02-08 15:38:38.000;
2025-02-24T10:11:41.661Z;2025-02-24 13:11:42.083;2025-02-24 13:11:40.000;2025-02-24 13:11:40.000;
2025-02-19T06:37:25.897Z;2025-02-19 09:37:26.064;2025-02-19 09:36:40.000;2025-02-19 09:36:40.000;
2025-02-28T07:41:34.996Z;2025-02-28 10:41:36.042;2025-02-28 10:41:35.000;2025-02-28 10:41:35.000;
2025-02-26T10:21:48.254Z;26.02.2025 13:21;2025-02-26 13:21:47.000;2025-02-26 13:21:47.000;
2025-02-11T04:49:43.497Z;2025-02-11 07:49:44.078;2025-02-11 07:49:43.000;2025-02-11 07:49:43.000;
2025-02-16T11:28:05.892Z;16.02.2025 14:28;2025-02-16 14:28:05.000;2025-02-16 14:28:05.000;
2025-02-26T02:36:53.494Z;26.02.2025 05:36;2025-02-26 05:36:52.000;2025-02-26 05:36:52.000;
2025-02-19T13:07:46.265Z;19.02.2025 16:07;2025-02-19 16:07:22.000;2025-02-19 16:07:22.000;
2025-02-03T05:17:42.320Z;3.02.2025 09:33;2025-02-03 08:17:42.000;2025-02-03 08:17:42.000;
2025-02-25T22:30:58.191Z;26.02.2025 01:30;2025-02-26 01:30:58.000;2025-02-26 01:30:58.000;
2025-02-11T11:19:13.728Z;11.02.2025 14:19;2025-02-11 14:19:12.000;2025-02-11 14:19:12.000;
2025-02-04T09:11:42.702Z;4.02.2025 12:11;2025-02-04 12:11:42.000;2025-02-04 12:11:42.000;
2025-02-28T04:09:40.986Z;28.02.2025 07:09;2025-02-28 07:09:39.000;2025-02-28 07:09:39.000;
2025-02-15T07:04:30.034Z;15.02.2025 10:04;2025-02-15 10:04:29.000;2025-02-15 10:04:29.000;
2025-02-17T05:46:23.719Z;17.02.2025 08:54;2025-02-17 08:46:23.000;2025-02-17 08:46:23.000;
2025-02-15T04:31:15.426Z;15.02.2025 07:31;2025-02-15 07:31:14.000;2025-02-15 07:31:14.000;
2025-02-05T10:15:03.357Z;5.02.2025 13:15;2025-02-05 13:14:58.000;2025-02-05 13:14:58.000;
2025-02-15T16:29:52.947Z;15.02.2025 19:29;2025-02-15 19:29:50.000;2025-02-15 19:29:50.000;
2025-02-18T05:46:47.289Z;18.02.2025 08:46;2025-02-18 08:46:33.000;2025-02-18 08:46:33.000;
2025-02-20T08:48:41.738Z;20.02.2025 11:48;2025-02-20 11:48:41.000;2025-02-20 11:48:41.000;
2025-02-28T11:51:01.910Z;2025-02-28 14:51:02.078;2025-02-28 14:51:01.000;2025-02-28 14:51:01.000;
2025-02-27T02:01:58.588Z;2025-02-27 05:01:59.024;2025-02-27 05:01:58.000;2025-02-27 05:01:58.000;
2025-02-17T19:26:49.565Z;2025-02-17 22:26:50.056;2025-02-17 22:26:48.000;2025-02-17 22:26:48.000;
2025-02-02T07:30:39.961Z;2.02.2025 10:30;2025-02-02 10:30:38.000;2025-02-02 10:30:38.000;
2025-02-08T13:26:11.821Z;8.02.2025 16:26;2025-02-08 16:26:10.000;2025-02-08 16:26:10.000;
2025-02-14T09:00:55.951Z;14.02.2025 12:00;2025-02-14 12:00:55.000;2025-02-14 12:00:55.000;
2025-02-09T09:44:36.162Z;9.02.2025 12:44;2025-02-09 12:44:34.000;2025-02-09 12:44:34.000;
2025-02-23T16:00:56.719Z;23.02.2025 19:00;2025-02-23 19:00:55.000;2025-02-23 19:00:55.000;
2025-02-22T13:18:47.988Z;22.02.2025 16:18;2025-02-22 16:18:46.000;2025-02-22 16:18:46.000;
2025-02-09T17:38:29.242Z;9.02.2025 20:38;2025-02-09 20:38:27.000;2025-02-09 20:38:27.000;
2025-02-26T17:35:26.652Z;2025-02-26 20:35:28.071;2025-02-26 20:35:26.000;2025-02-26 20:35:26.000;
2025-02-15T07:28:23.348Z;15.02.2025 10:28;2025-02-15 10:28:22.000;2025-02-15 10:28:22.000;
2025-02-22T07:13:28.254Z;22.02.2025 10:13;2025-02-22 10:13:24.000;2025-02-22 10:13:24.000;
2025-02-04T13:39:07.849Z;4.02.2025 16:58;2025-02-04 16:39:04.000;2025-02-04 16:39:04.000;
2025-02-18T09:16:19.788Z;18.02.2025 12:16;2025-02-18 12:16:18.000;2025-02-18 12:16:18.000;
2025-02-14T11:05:31.930Z;14.02.2025 14:05;2025-02-14 14:05:31.000;2025-02-14 14:05:31.000;
2025-02-21T14:38:13.236Z;21.02.2025 17:38;2025-02-21 17:38:12.000;2025-02-21 17:38:12.000;
2025-02-23T11:01:25.650Z;23.02.2025 14:01;2025-02-23 14:01:25.000;2025-02-23 14:01:25.000;
2025-02-28T17:24:40.287Z;28.02.2025 20:24;2025-02-28 20:24:39.000;2025-02-28 20:24:39.000;
2025-02-18T08:10:46.238Z;18.02.2025 11:10;2025-02-18 11:10:45.000;2025-02-18 11:10:45.000;
2025-02-02T17:37:34.070Z;2.02.2025 20:37;2025-02-02 20:37:34.000;2025-02-02 20:37:34.000;
2025-02-27T09:19:09.346Z;27.02.2025 12:19;2025-02-27 12:19:07.000;2025-02-27 12:19:07.000;
2025-02-19T05:35:41.559Z;19.02.2025 08:39;2025-02-19 08:35:40.000;2025-02-19 08:35:40.000;
2025-02-21T17:07:43.534Z;21.02.2025 20:07;2025-02-21 20:07:42.000;2025-02-21 20:07:42.000;
2025-02-06T14:37:01.253Z;6.02.2025 17:37;2025-02-06 17:37:00.000;2025-02-06 17:37:00.000;
2025-02-28T10:54:56.379Z;28.02.2025 13:54;2025-02-28 13:54:55.000;2025-02-28 13:54:55.000;
2025-02-07T06:35:46.891Z;7.02.2025 09:35;2025-02-07 09:35:46.000;2025-02-07 09:35:46.000;
2025-02-26T05:38:39.840Z;26.02.2025 08:48;2025-02-26 08:38:39.000;2025-02-26 08:38:39.000;
2025-02-08T05:32:20.690Z;8.02.2025 08:32;2025-02-08 08:32:19.000;2025-02-08 08:32:19.000;
2025-02-18T09:08:40.359Z;18.02.2025 12:08;2025-02-18 12:08:38.000;2025-02-18 12:08:38.000;
2025-02-24T10:13:48.841Z;24.02.2025 13:13;2025-02-24 13:13:46.000;2025-02-24 13:13:46.000;
2025-02-03T13:46:00.989Z;3.02.2025 16:46;2025-02-03 16:45:56.000;2025-02-03 16:45:56.000;
2025-02-11T00:31:41.313Z;11.02.2025 03:31;2025-02-11 03:31:41.000;2025-02-11 03:31:41.000;
2025-02-05T10:45:49.729Z;5.02.2025 13:45;2025-02-05 13:45:48.000;2025-02-05 13:45:48.000;
2025-02-06T15:15:58.641Z;6.02.2025 18:15;2025-02-06 18:15:54.000;2025-02-06 18:15:54.000;
2025-02-17T15:45:55.463Z;17.02.2025 18:45;2025-02-17 18:45:54.000;2025-02-17 18:45:54.000;
2025-02-16T17:58:09.350Z;16.02.2025 20:58;2025-02-16 20:55:41.000;2025-02-16 20:55:41.000;
2025-02-03T13:14:54.239Z;3.02.2025 16:14;2025-02-03 16:14:53.000;2025-02-03 16:14:53.000;
2025-02-27T11:12:20.673Z;27.02.2025 14:12;2025-02-27 14:12:19.000;2025-02-27 14:12:19.000;
2025-02-03T14:48:40.650Z;3.02.2025 17:48;2025-02-03 17:48:40.000;2025-02-03 17:48:40.000;
2025-02-28T11:30:38.715Z;2025-02-28 14:30:46.037;2025-02-28 14:30:38.000;2025-02-28 14:30:38.000;
2025-02-12T13:05:54.334Z;12.02.2025 16:05;2025-02-12 16:05:54.000;2025-02-12 16:05:54.000;
2025-02-07T11:16:38.112Z;7.02.2025 14:16;2025-02-07 14:16:37.000;2025-02-07 14:16:37.000;
2025-02-26T06:34:28.624Z;26.02.2025 09:57;2025-02-26 09:34:16.000;2025-02-26 09:34:16.000;
2025-02-06T12:31:53.443Z;6.02.2025 15:31;2025-02-06 15:31:52.000;2025-02-06 15:31:52.000;
2025-02-16T06:14:56.322Z;2025-02-16 09:14:58.053;2025-02-16 09:14:55.000;2025-02-16 09:14:55.000;
2025-02-15T06:53:49.512Z;15.02.2025 09:53;2025-02-15 09:53:48.000;2025-02-15 09:53:48.000;
2025-02-28T06:10:09.069Z;28.02.2025 09:10;2025-02-28 09:10:07.000;2025-02-28 09:10:07.000;
2025-02-19T11:11:17.455Z;19.02.2025 14:11;2025-02-19 14:11:16.000;2025-02-19 14:11:16.000;
2025-02-26T15:27:44.135Z;26.02.2025 18:28;2025-02-26 18:27:42.000;2025-02-26 18:27:42.000;
2025-02-03T11:02:05.300Z;3.02.2025 14:02;2025-02-03 14:02:04.000;2025-02-03 14:02:04.000;
2025-02-21T12:11:03.635Z;21.02.2025 15:11;2025-02-21 15:11:03.000;2025-02-21 15:11:03.000;
2025-02-11T08:06:11.996Z;11.02.2025 11:06;2025-02-10 14:41:36.000;2025-02-10 14:41:36.000;
2025-02-17T21:57:52.704Z;18.02.2025 00:57;2025-02-18 00:57:52.000;2025-02-18 00:57:52.000;
2025-02-20T18:12:47.690Z;20.02.2025 21:37;2025-02-20 21:12:44.000;2025-02-20 21:12:44.000;
2025-02-08T15:06:41.802Z;8.02.2025 18:06;2025-02-08 18:06:40.000;2025-02-08 18:06:40.000;
2025-02-07T13:43:28.904Z;2025-02-07 16:43:29.062;2025-02-07 16:43:28.000;2025-02-07 16:43:28.000;
2025-02-25T15:03:24.098Z;25.02.2025 18:03;2025-02-25 18:03:23.000;2025-02-25 18:03:23.000;
2025-02-15T04:39:13.528Z;15.02.2025 07:39;2025-02-15 07:39:12.000;2025-02-15 07:39:12.000;
2025-02-09T15:31:36.900Z;2025-02-09 18:31:37.054;2025-02-09 18:31:36.000;2025-02-09 18:31:36.000;
2025-02-14T14:46:29.062Z;14.02.2025 17:46;2025-02-14 17:46:28.000;2025-02-14 17:46:28.000;
2025-02-27T06:40:30.710Z;27.02.2025 09:56;2025-02-27 09:40:29.000;2025-02-27 09:40:29.000;
2025-02-12T07:53:30.544Z;12.02.2025 10:53;2025-02-12 10:53:29.000;2025-02-12 10:53:29.000;
2025-02-19T04:03:20.493Z;19.02.2025 07:03;2025-02-19 07:03:20.000;2025-02-19 07:03:20.000;
2025-02-12T11:49:43.792Z;12.02.2025 14:49;2025-02-12 14:49:43.000;2025-02-12 14:49:43.000;
2025-02-08T15:29:11.724Z;8.02.2025 18:29;2025-02-08 18:29:11.000;2025-02-08 18:29:11.000;
2025-02-09T09:33:19.344Z;9.02.2025 12:33;2025-02-09 12:33:18.000;2025-02-09 12:33:18.000;
2025-02-22T10:46:25.591Z;22.02.2025 13:46;22.02.2025 13:46;2025-02-22 13:46:26.000;
2025-02-27T07:02:03.666Z;27.02.2025 10:02;2025-02-27 10:02:03.000;2025-02-27 10:02:03.000;
2025-02-18T15:15:56.723Z;18.02.2025 18:15;2025-02-18 18:15:55.000;2025-02-18 18:15:55.000;
2025-02-20T12:16:06.505Z;20.02.2025 15:16;2025-02-20 15:16:06.000;2025-02-20 15:16:06.000;
2025-02-04T05:48:20.019Z;4.02.2025 08:48;2025-02-04 08:48:20.042;2025-02-04 08:48:18.000;
2025-02-06T14:41:13.148Z;6.02.2025 17:41;2025-02-06 17:41:13.000;2025-02-06 17:41:13.000;
2025-02-24T07:13:09.055Z;24.02.2025 10:14;2025-02-24 10:13:08.000;2025-02-24 10:13:08.000;
2025-02-11T16:08:54.551Z;11.02.2025 19:08;2025-02-11 19:08:53.000;2025-02-11 19:08:53.000;
2025-02-06T20:02:41.687Z;2025-02-06 23:02:42.006;2025-02-06 23:02:41.000;2025-02-06 23:02:41.000;
2025-02-19T12:12:23.723Z;19.02.2025 15:12;2025-02-19 15:12:23.000;2025-02-19 15:12:23.000;
2025-02-08T10:55:25.337Z;8.02.2025 13:55;2025-02-08 13:55:22.000;2025-02-08 13:55:22.000;
2025-02-18T06:23:15.339Z;18.02.2025 09:23;2025-02-18 09:23:14.000;2025-02-18 09:23:14.000;
2025-02-22T12:57:44.891Z;2025-02-22 15:57:45.047;2025-02-22 15:57:44.000;2025-02-22 15:57:44.000;
2025-02-04T07:47:34.189Z;4.02.2025 10:47;2025-02-04 10:47:34.000;2025-02-04 10:47:34.000;
2025-02-15T18:41:18.568Z;15.02.2025 21:41;2025-02-15 21:41:17.000;2025-02-15 21:41:17.000;
2025-02-20T12:52:20.809Z;20.02.2025 15:52;2025-02-20 15:52:20.000;2025-02-20 15:52:20.000;
2025-02-21T18:02:26.495Z;21.02.2025 21:02;2025-02-21 21:02:26.000;2025-02-21 21:02:26.000;
2025-02-09T16:00:12.128Z;9.02.2025 19:00;2025-02-09 19:00:11.000;2025-02-09 19:00:11.000;
2025-02-03T08:30:12.277Z;3.02.2025 11:30;2025-02-03 11:30:10.000;2025-02-03 11:30:10.000;
